danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,album_uri,track_number,track_name,album_name,album_img,album_release_date,album_release_year,artist_img
0.498,0.816,5.0,-6.845,1.0,0.037,0.597,0.00164,0.83,0.298,99.756,1tw2sdc6csbYvRolnPWfdi,293933.0,4.0,4UTjy2dLYT8i8ItyboijlW,10.0,Simple - Live,A Live One,https://i.scdn.co/image/8c94186904cf4ac326ef0555e7322fdc5bdeb6a7,1995-06-27,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.333,0.698,2.0,-12.155,1.0,0.0423,0.602,0.862,0.949,0.45,99.296,31oDEEJkvIGXu15MnMSluf,911507.0,4.0,4UTjy2dLYT8i8ItyboijlW,11.0,Harry Hood - Live,A Live One,https://i.scdn.co/image/8c94186904cf4ac326ef0555e7322fdc5bdeb6a7,1995-06-27,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.185,0.582,0.0,-12.524,1.0,0.0428,0.87,0.775,0.338,0.164,76.729,3p9rd5VZ8gXafPIoWC3UJZ,750227.0,4.0,4UTjy2dLYT8i8ItyboijlW,12.0,"The Squirming Coil - Live - Clifford Ball, 1994",A Live One,https://i.scdn.co/image/8c94186904cf4ac326ef0555e7322fdc5bdeb6a7,1995-06-27,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.372,0.954,2.0,-6.964,1.0,0.113,0.354,0.0897,0.734,0.144,93.361,79xTVyTL85zn2xXYXQ961X,188387.0,4.0,0SZFDv3IfNIeQkcAyxseBW,1.0,Tweezer Reprise,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.421,0.948,11.0,-6.709,0.0,0.0775,0.46,0.812,0.969,0.347,97.124,5NqHpQyVomywBeEgo887qu,442973.0,4.0,0SZFDv3IfNIeQkcAyxseBW,2.0,Chalk Dust Torture,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.408,0.644,9.0,-12.101,1.0,0.0421,0.546,0.726,0.21,0.387,150.667,5Y3CLebSQUkpyT60OiztZM,352241.0,4.0,0SZFDv3IfNIeQkcAyxseBW,3.0,Guelah Papyrus,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.408,0.664,8.0,-10.296,1.0,0.0358,0.634,0.428,0.752,0.399,101.215,0kvW4hFO18bXohVdxWHxPg,855080.0,4.0,0SZFDv3IfNIeQkcAyxseBW,4.0,Reba,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.392,0.86,2.0,-7.678,0.0,0.115,0.431,0.26,0.42,0.172,99.549,3yJ4KqKWcAIQYv2SdmsVv1,319627.0,4.0,0SZFDv3IfNIeQkcAyxseBW,5.0,Wilson,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.577,0.717,0.0,-10.854,1.0,0.0371,0.458,0.955,0.155,0.524,113.744,2dgFDWCljRJAUA6HIiz5pn,215573.0,4.0,0SZFDv3IfNIeQkcAyxseBW,6.0,Cars Trucks Buses,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.327,0.565,7.0,-12.258,0.0,0.104,0.57,0.0256,0.42,0.0847,84.813,53XTDrjEsrypB4Vf4BSD0J,270813.0,4.0,0SZFDv3IfNIeQkcAyxseBW,7.0,Kung,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.269,0.625,0.0,-12.4,1.0,0.0719,0.801,0.411,0.79,0.344,62.131,1tiD7p4d2OVzM2xLcYRUhT,617760.0,4.0,0SZFDv3IfNIeQkcAyxseBW,8.0,The Lizards,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.366,0.396,7.0,-15.985,1.0,0.051,0.893,0.00682,0.983,0.292,75.384,50rtv0kKXv4pLLgpJAj07N,230307.0,4.0,0SZFDv3IfNIeQkcAyxseBW,9.0,Strange Design,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.403,0.0819,0.0,-34.493,1.0,0.0309,0.418,0.238,0.976,0.24,83.392,0SETimMA9QDzwXxujoEU1f,228320.0,4.0,0SZFDv3IfNIeQkcAyxseBW,10.0,Acoustic Army,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.269,0.924,11.0,-7.265,0.0,0.108,0.409,0.138,0.761,0.27,100.958,1YvWhe267QWTUZkcRaZqeE,432787.0,4.0,0SZFDv3IfNIeQkcAyxseBW,11.0,Good Times Bad Times,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.398,0.981,11.0,-7.115,0.0,0.102,0.0547,0.526,0.902,0.0373,102.375,4mnGjHjYGqgrkmEPVaaKRR,110227.0,4.0,0SZFDv3IfNIeQkcAyxseBW,12.0,Tweezer Reprise,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.344,0.657,0.0,-10.264,1.0,0.0749,0.509,0.651,0.752,0.192,114.957,0LgkoW7HQ3YH1u7aHCON7I,296800.0,4.0,0SZFDv3IfNIeQkcAyxseBW,13.0,2001,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.317,0.846,11.0,-8.932,0.0,0.0456,0.575,0.868,0.732,0.351,102.348,73Qsd1J10EW5RseLBYeeCp,1005693.0,4.0,0SZFDv3IfNIeQkcAyxseBW,14.0,David Bowie,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.432,0.33,5.0,-16.448,1.0,0.0319,0.908,0.44,0.93,0.23,121.152,0xD4cUm9p0ddaQspFjHm49,542040.0,4.0,0SZFDv3IfNIeQkcAyxseBW,15.0,Lifeboy,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.323,0.892,0.0,-10.523,1.0,0.0581,0.793,0.543,0.94,0.555,163.583,3qUY402RlHWTd28FNhc910,220720.0,4.0,0SZFDv3IfNIeQkcAyxseBW,16.0,Sparkle,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.427,0.73,0.0,-10.294,1.0,0.0597,0.618,0.909,0.123,0.178,107.805,2E24LjNX3uXJmTSFHCRN6n,1492053.0,4.0,0SZFDv3IfNIeQkcAyxseBW,17.0,You Enjoy Myself,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.419,0.542,10.0,-10.844,1.0,0.0419,0.624,0.234,0.982,0.307,126.832,5LuM2nTpkIp89CC3qes4B5,413493.0,4.0,0SZFDv3IfNIeQkcAyxseBW,18.0,Purple Rain > Hold Your Head Up,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.369,0.602,2.0,-10.913,1.0,0.0344,0.778,0.811,0.785,0.508,104.906,2yqAQ9RGRLN4wWfSygM2Oh,846133.0,4.0,0SZFDv3IfNIeQkcAyxseBW,19.0,Harry Hood,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.487,0.894,7.0,-7.686,1.0,0.12,0.585,0.0698,0.964,0.293,131.319,5fEwNLvjhYhmoN4SsFBR9C,447613.0,4.0,0SZFDv3IfNIeQkcAyxseBW,20.0,Suzy Greenberg,LivePhish 10/21/95,https://i.scdn.co/image/859c94dd341b151eb6fba8b2a720de509282cf35,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.381,0.963,4.0,-7.02,0.0,0.0616,0.543,0.864,0.97,0.438,98.427,063Jv61eYJq7D3eEaQOf4r,452360.0,4.0,0d4gidvRY6NR4hYlwZlAp2,1.0,Chalk Dust Torture,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.503,0.777,0.0,-11.391,1.0,0.0402,0.423,0.0777,0.953,0.473,110.518,7kIhPy5HQ7qOFtsZrAEMAM,634213.0,4.0,0d4gidvRY6NR4hYlwZlAp2,2.0,Foam,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.46,0.485,10.0,-11.488,1.0,0.0269,0.769,0.0077,0.926,0.256,73.575,2NlJ20CXM5utJIC9vRsHcd,334293.0,4.0,0d4gidvRY6NR4hYlwZlAp2,3.0,Billy Breathes,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.27,0.834,0.0,-8.893,1.0,0.046,0.557,0.501,0.939,0.368,96.185,4vcdsIXqRlAGQFQj1sU7PZ,895640.0,4.0,0d4gidvRY6NR4hYlwZlAp2,4.0,The Divided Sky,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.35,0.651,9.0,-10.798,0.0,0.0534,0.737,0.00514,0.683,0.389,114.923,2TxrfnArM8VFKBh65t2H4F,553253.0,4.0,0d4gidvRY6NR4hYlwZlAp2,5.0,Esther,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.395,0.886,7.0,-6.603,1.0,0.0328,0.336,0.326,0.581,0.357,84.238,3QwkCPm1WB2iSTGezt0Wl2,534067.0,4.0,0d4gidvRY6NR4hYlwZlAp2,6.0,Free,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.287,0.953,0.0,-6.636,1.0,0.127,0.372,0.0279,0.98,0.146,88.11,2ySx8SXNZgQyUik64gWO7U,556267.0,4.0,0d4gidvRY6NR4hYlwZlAp2,7.0,Julius,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.382,0.47,6.0,-17.678,1.0,0.0671,0.822,NA,0.975,0.377,79.092,0mi2YPXtNYatVDd15XC05N,224920.0,4.0,0d4gidvRY6NR4hYlwZlAp2,8.0,"I'm Blue, I'm Lonesome",LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.547,0.928,4.0,-6.888,0.0,0.0723,0.491,0.0099,0.969,0.316,116.178,5XJzTkBo0jglSDaEdeljgg,300373.0,4.0,0d4gidvRY6NR4hYlwZlAp2,9.0,Cavern,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.38,0.91,5.0,-7.616,1.0,0.0768,0.433,0.711,0.682,0.319,88.214,019wpE7wBMECXVhoHLT0W3,826267.0,4.0,0d4gidvRY6NR4hYlwZlAp2,10.0,Maze,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.54,0.874,1.0,-7.427,1.0,0.0446,0.66,0.00183,0.909,0.511,91.067,4fjYc42csnN74aQo2XOMl4,318507.0,4.0,0d4gidvRY6NR4hYlwZlAp2,11.0,Gumbo,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.442,0.857,2.0,-9.214,0.0,0.0357,0.68,0.473,0.419,0.645,98.255,77uBCK2q7sKIWjxWQXXGTN,931920.0,4.0,0d4gidvRY6NR4hYlwZlAp2,12.0,Stash,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.407,0.764,0.0,-9.573,1.0,0.0409,0.725,0.825,0.0977,0.305,99.207,3IA4L5OtyQU3lwvoMQysBu,854120.0,4.0,0d4gidvRY6NR4hYlwZlAp2,13.0,Manteca > Stash,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.231,0.625,2.0,-11.115,0.0,0.056,0.598,0.732,0.705,0.081,101.433,4jzxXPsPWB6VaaDlYdE1Sj,563027.0,4.0,0d4gidvRY6NR4hYlwZlAp2,14.0,Dog Faced Boy > Stash,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.442,0.382,7.0,-12.595,1.0,0.0291,0.78,NA,0.953,0.192,75.808,14iP3EGiJ05elaIJ7SFobW,186667.0,4.0,0d4gidvRY6NR4hYlwZlAp2,15.0,Strange Design,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.358,0.795,7.0,-8.565,1.0,0.0634,0.583,0.558,0.706,0.162,104.152,5KxbeWpc9ynYDdCyXcCgNP,1293453.0,4.0,0d4gidvRY6NR4hYlwZlAp2,16.0,You Enjoy Myself,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.502,0.915,7.0,-7.345,1.0,0.0421,0.391,0.00322,0.586,0.574,92.374,2PaeCePLtaZv47zBeKgGfq,251680.0,4.0,0d4gidvRY6NR4hYlwZlAp2,17.0,The Wedge,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.278,0.995,7.0,-6.107,1.0,0.0732,0.385,1.22e-4,0.984,0.322,185.085,1bvE0XCKLEtoymdmDDxMgO,170680.0,4.0,0d4gidvRY6NR4hYlwZlAp2,18.0,Rocky Top,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.443,0.879,0.0,-9.169,1.0,0.0591,0.572,0.0928,0.119,0.608,126.888,0qPHhLHFqb65GSn8uiw7Zx,286227.0,4.0,0d4gidvRY6NR4hYlwZlAp2,19.0,Poor Heart,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.405,0.794,11.0,-8.905,0.0,0.0448,0.719,0.649,0.112,0.408,134.129,4Sp7JOnpNpgm98sQWdYZnv,440800.0,4.0,0d4gidvRY6NR4hYlwZlAp2,20.0,Dog Log,LivePhish 11/14/95,https://i.scdn.co/image/cdcc8a1943318582a051a9da804a2ec749a00539,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.385,0.959,5.0,-6.659,0.0,0.104,0.352,0.571,0.658,0.39,150.069,6my0iP470Ee90HAsK269gP,199120.0,3.0,3gcYcDS2BscluknhzaOh59,1.0,Buried Alive,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.278,0.962,2.0,-5.309,1.0,0.07,0.283,0.0502,0.718,0.447,133.568,0av2bh385lqMYHLkf43moh,443987.0,4.0,3gcYcDS2BscluknhzaOh59,2.0,Down With Disease,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.228,0.81,7.0,-7.338,1.0,0.0396,0.611,0.257,0.873,0.432,87.626,4ROAWdQFFBwLL3xXg6Ko0c,582413.0,4.0,3gcYcDS2BscluknhzaOh59,3.0,Theme From The Bottom,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.398,0.988,0.0,-7.468,1.0,0.0623,0.481,0.0789,0.547,0.33,166.316,0GSeC1knpFUKW7LBfKoVEc,143107.0,4.0,3gcYcDS2BscluknhzaOh59,4.0,Poor Heart,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.517,0.954,3.0,-5.574,1.0,0.0286,0.579,0.00491,0.462,0.765,94.084,2UXyEITKqM93ZUIK3kEov2,327307.0,4.0,3gcYcDS2BscluknhzaOh59,5.0,Wolfman's Brother,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.393,0.973,2.0,-5.704,1.0,0.0805,0.42,0.21,0.983,0.469,100.354,4OMPJq9pDSBgOAP3wQqAbL,429067.0,4.0,3gcYcDS2BscluknhzaOh59,6.0,Chalk Dust Torture,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.382,0.845,2.0,-7.532,1.0,0.0591,0.636,0.00296,0.662,0.344,172.222,4oUCpQZIH51FhVo69yn4np,323213.0,4.0,3gcYcDS2BscluknhzaOh59,7.0,Colonel Forbin's Ascent,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.413,0.649,2.0,-10.996,0.0,0.0498,0.793,0.0784,0.809,0.225,86.422,6bHWxpI5mxkcQy4Uwfapxj,682733.0,4.0,3gcYcDS2BscluknhzaOh59,8.0,Fly Famous Mockingbird,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.314,0.846,2.0,-7.501,0.0,0.0348,0.608,0.43,0.537,0.622,97.317,4KcdMiwdfDJxcxyoV3JV1D,830107.0,4.0,3gcYcDS2BscluknhzaOh59,9.0,Stash,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.413,0.952,2.0,-5.869,1.0,0.107,0.571,0.00277,0.967,0.3,119.49,1nVPwrA6rh1OfHPUtFtIJy,287907.0,4.0,3gcYcDS2BscluknhzaOh59,10.0,Cavern,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.458,0.877,5.0,-8.209,1.0,0.337,0.753,NA,0.933,0.413,126.358,53NEUjWGtByOTZwTx7Ja23,392627.0,4.0,3gcYcDS2BscluknhzaOh59,11.0,Haley's Comet,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.324,0.899,1.0,-6.565,1.0,0.0465,0.312,0.764,0.54,0.562,105.592,1TkB1xQ9yjSqfBAH6M5cbc,1216253.0,4.0,3gcYcDS2BscluknhzaOh59,12.0,Mike's Song,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.348,0.917,10.0,-6.636,1.0,0.0492,0.559,0.579,0.633,0.612,138.806,6TQ0ptfe50pEKjyfAfJFH2,579360.0,4.0,3gcYcDS2BscluknhzaOh59,13.0,Weekapaug Groove,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.42,0.871,7.0,-7.756,1.0,0.0348,0.594,0.0924,0.985,0.56,97.792,3e4vyCWB5rUDp0zMkJXRr9,432773.0,4.0,3gcYcDS2BscluknhzaOh59,14.0,Mango Song,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.334,0.937,9.0,-5.784,1.0,0.126,0.298,0.00523,0.892,0.138,101.362,0hDJabWQHlDUjzREUqDl3d,304200.0,4.0,3gcYcDS2BscluknhzaOh59,15.0,Wilson,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.305,0.915,7.0,-6.175,1.0,0.0683,0.319,NA,0.931,0.492,147.171,7asOgpNYNVfkUVMTp1wUYA,367760.0,4.0,3gcYcDS2BscluknhzaOh59,16.0,Suspicious Minds > Hold Your Head Up,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.372,0.923,4.0,-7.745,0.0,0.0583,0.639,0.76,0.976,0.312,105.882,51ev2btTtY3jeySRDhBwQK,906800.0,4.0,3gcYcDS2BscluknhzaOh59,17.0,David Bowie > Catapult >David Bowie,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.443,0.945,7.0,-5.807,1.0,0.0735,0.386,0.0049,0.984,0.461,132.409,7M2YayZ6nySCbv3bUwHrI3,398813.0,4.0,3gcYcDS2BscluknhzaOh59,18.0,Suzy Greenberg,LivePhish 12/01/95,https://i.scdn.co/image/d212a6714d3fdea7b15e85d63cbaf3e6d0e81320,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.538,0.946,9.0,-7.537,0.0,0.0664,0.63,0.014,0.85,0.471,127.102,1vdCfcOpp2TykAxp6MIN49,442307.0,4.0,5WYqHtFImqwNmg3f4LvfON,1.0,Suzy Greenberg,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.254,0.976,2.0,-6.9,1.0,0.0661,0.557,0.851,0.939,0.263,96.46,5DW2HrI5hVKKaQjeSwJ63u,352960.0,4.0,5WYqHtFImqwNmg3f4LvfON,2.0,Llama,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.437,0.836,9.0,-7.291,1.0,0.0347,0.681,0.0107,0.876,0.313,78.951,2SHJfDk6DBZ4VMPnolLQue,209933.0,4.0,5WYqHtFImqwNmg3f4LvfON,3.0,Horn,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.476,0.802,9.0,-9.528,0.0,0.0365,0.654,0.665,0.928,0.615,113.403,4D8xhI3WRNHQMCdmrsVsUU,653800.0,4.0,5WYqHtFImqwNmg3f4LvfON,4.0,Foam,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.642,0.529,9.0,-11.214,1.0,0.0273,0.797,0.176,0.489,0.32,79.79,5ZiUlX6zKr9JzQVTEbuIyT,403173.0,4.0,5WYqHtFImqwNmg3f4LvfON,5.0,Makisupa Policeman,"LivePhish, Vol. 1 12/14/95 (Broome County Arena, Binghamton, NY)",https://i.scdn.co/image/ee608746825e61abe1e9ae0fa267305f35f80951,1995,1995.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
